Date,Open,High,Low,Close,Adj Close,Volume
2005-10-24,47.616486,48.019714,47.553764,47.956989,28.870667,1984100
2005-10-25,48.252689,48.521507,48.109318,48.136200,28.978556,1979100
2005-10-26,48.019714,48.145161,47.741936,47.741936,28.741205,1193000
2005-10-27,48.387096,48.566307,48.118279,48.136200,28.978556,1488800
2005-10-28,48.028675,48.073475,47.428314,47.849461,28.805929,2547100
2005-10-31,47.831543,48.315411,47.768818,48.225807,29.032497,2008900
2005-11-01,48.234768,48.557346,48.189964,48.369175,29.118807,1094400
2005-11-02,48.431900,48.727600,48.315411,48.655914,29.291428,1137800
2005-11-03,48.879929,48.996414,48.297489,48.557346,29.232086,1524600
2005-11-04,48.611111,48.781361,48.037636,48.503586,29.199722,1340400
2005-11-07,48.835125,49.023296,48.637993,49.014336,29.507202,1371300
2005-11-08,48.718639,48.906811,48.575268,48.682796,29.307608,1020900
2005-11-09,48.082436,48.315411,47.670250,48.279572,29.064867,1426800
2005-11-10,48.360214,48.360214,48.073475,48.181004,29.005526,1155200
2005-11-11,48.378136,48.655914,48.360214,48.611111,29.264454,510200
2005-11-14,48.252689,48.333332,47.885303,47.903225,28.838295,845100
2005-11-15,48.064518,48.252689,47.894264,47.948029,28.865274,756900
2005-11-16,47.616486,47.983871,47.302868,47.849461,28.805929,1902400
2005-11-17,48.154121,48.369175,47.983871,48.261650,29.054081,1275100
2005-11-18,48.557346,48.718639,48.396057,48.557346,29.232086,1102800
2005-11-21,48.691757,48.772400,48.440861,48.727600,29.334585,903400
2005-11-22,48.378136,48.727600,48.252689,48.673836,29.302216,1017600
2005-11-23,48.315411,48.539425,48.172043,48.360214,29.113413,731200
2005-11-25,47.822582,47.956989,47.643368,47.732975,28.735809,407100
2005-11-28,47.715054,47.831543,47.401432,47.455196,28.568584,827000
2005-11-29,47.455196,47.517921,47.087814,47.320789,28.487665,1124500
2005-11-30,46.908604,47.258064,46.774193,46.953403,28.266502,2033000
2005-12-01,47.267025,47.688171,47.231182,47.661289,28.692650,1708900
2005-12-02,47.410393,47.840504,47.284946,47.759857,28.751995,1308300
2005-12-05,47.446236,47.491039,47.034050,47.258064,28.449905,921400
2005-12-06,47.258064,47.750896,47.195339,47.517921,28.606342,1422600
2005-12-07,46.765232,46.962364,46.684589,46.872761,28.217941,1465800
2005-12-08,46.648746,47.114697,46.541218,46.863800,28.212549,1441200
2005-12-09,47.302868,47.634407,47.302868,47.562725,28.633316,1317200
2005-12-12,47.562725,47.795700,47.491039,47.768818,28.757385,1114600
2005-12-13,47.356632,47.750896,47.311829,47.697132,28.714230,1216400
2005-12-14,47.822582,48.019714,47.813622,47.849461,28.805929,720800
2005-12-15,47.016129,47.016129,46.657707,46.881721,28.223341,1621500
2005-12-16,46.881721,46.935482,46.326164,46.496414,27.991386,1558100
2005-12-19,47.114697,47.464157,47.078854,47.177418,28.401354,1750400
2005-12-20,46.666668,46.783154,46.388889,46.657707,28.088482,1953600
2005-12-21,46.388889,46.406811,46.084229,46.236561,27.834951,1588900
2005-12-22,46.568100,46.702511,46.344086,46.603943,28.056120,1406300
2005-12-23,46.218639,46.496414,46.191757,46.379929,27.921263,1061600
2005-12-27,46.594982,46.845879,46.326164,46.415771,27.942839,819900
2005-12-28,47.069893,47.114697,46.594982,46.702511,28.115456,757800
2005-12-29,47.177418,47.302868,47.087814,47.141579,28.379784,1187800
2005-12-30,46.944443,47.123657,46.836918,47.025089,28.309650,757300
2006-01-03,47.437275,47.930107,47.034050,47.912186,28.843689,1438500
2006-01-04,48.333332,48.844086,48.270611,48.745522,29.345369,1356900
2006-01-05,48.655914,48.808243,48.378136,48.387096,29.129593,1322400
2006-01-06,48.951614,49.193550,48.835125,49.094982,29.555756,1733500
2006-01-09,48.736561,48.888889,48.512547,48.808243,29.383129,1393100
2006-01-10,47.715054,47.974911,47.607529,47.930107,28.854483,1406900
2006-01-11,48.181004,48.620071,48.100357,48.566307,29.237488,1900600
2006-01-12,48.458782,48.682796,48.387096,48.575268,29.242876,914700
2006-01-13,48.888889,49.238350,48.799282,49.193550,29.615093,1014800
2006-01-17,50.044804,50.089607,49.507168,49.793907,29.976515,1896700
2006-01-18,50.224014,50.725807,50.179211,50.313622,30.289383,1702200
2006-01-19,49.068100,49.641579,48.870968,49.489246,29.793102,3139400
2006-01-20,49.695339,49.722221,49.229389,49.372761,29.722979,1463800
2006-01-23,50.179211,50.322582,49.883514,49.973118,30.084400,1163800
2006-01-24,50.474911,50.519714,50.044804,50.331543,30.300177,1672200
2006-01-25,50.322582,50.349461,50.000000,50.098568,30.159924,1040000
2006-01-26,49.775986,49.910393,49.507168,49.623657,29.874020,1503100
2006-01-27,49.793907,49.865593,49.345879,49.865593,30.019670,1829300
2006-01-30,49.041218,49.041218,48.691757,48.844086,29.404705,2362500
2006-01-31,49.130825,49.534050,48.924732,49.426525,29.755342,1731300
2006-02-01,49.811829,50.035843,49.659496,49.820789,29.992693,1161700
2006-02-02,49.238350,49.740143,49.202511,49.390682,29.733767,2258400
2006-02-03,49.767025,50.304661,49.695339,49.955196,30.073603,909600
2006-02-06,49.193550,49.480286,48.521507,49.014336,29.507202,4142100
2006-02-07,49.059139,49.157707,48.763439,48.969536,29.480234,1084400
2006-02-08,49.283154,49.292114,48.673836,49.014336,29.507202,2984900
2006-02-09,48.906811,49.014336,48.682796,48.745522,29.345369,1376600
2006-02-10,48.835125,48.978493,48.333332,48.458782,29.172752,1346400
2006-02-13,48.781361,49.121864,48.727600,49.023296,29.512598,812600
2006-02-14,48.521507,49.121864,48.503586,49.032257,29.517992,1038800
2006-02-15,48.808243,48.844086,48.476704,48.611111,29.264454,1566800
2006-02-16,48.333332,48.897850,48.270611,48.844086,29.404705,1627700
2006-02-17,48.539425,49.059139,48.476704,48.996414,29.496416,1779300
2006-02-21,48.844086,48.915771,48.620071,48.620071,29.269850,1230800
2006-02-22,48.342293,48.673836,48.010754,48.548386,29.226692,1142400
2006-02-23,48.709679,48.879929,48.602150,48.745522,29.345369,1384500
2006-02-24,48.593189,48.826164,48.548386,48.637993,29.280640,948600
2006-02-27,48.620071,49.283154,48.539425,49.202511,29.620483,2163200
2006-02-28,47.822582,48.109318,47.580647,47.715054,29.200441,1560800
2006-03-01,48.243729,48.306450,47.876343,48.028675,29.392366,1246300
2006-03-02,48.118279,48.736561,48.100357,48.682796,29.792673,1179900
2006-03-03,48.682796,48.969536,48.548386,48.709679,29.809128,973500
2006-03-06,48.566307,48.709679,48.225807,48.369175,29.600748,873400
2006-03-07,47.544804,48.279572,47.491039,48.037636,29.397850,1087600
2006-03-08,48.763439,49.121864,48.700718,49.050179,30.017502,998200
2006-03-09,48.915771,48.987453,48.494625,48.575268,29.726871,964300
2006-03-10,48.709679,49.426525,48.655914,49.390682,30.225882,1244700
2006-03-13,49.838711,50.179211,49.838711,49.982079,30.587803,1760600
2006-03-14,50.000000,50.215054,49.982079,50.089607,30.653603,1465400
2006-03-15,50.179211,50.250896,49.820789,50.179211,30.708445,771800
2006-03-16,49.964157,50.286739,49.928314,50.206093,30.724890,916900
2006-03-17,50.716846,50.985664,50.564518,50.806450,31.092299,1008000
2006-03-20,50.349461,50.573475,50.295700,50.403225,30.845535,1175200
2006-03-21,50.197132,50.197132,49.749104,49.838711,30.500065,810500
2006-03-22,50.107529,50.564518,50.035843,50.403225,30.845535,795000
2006-03-23,49.937275,50.000000,49.498207,49.686378,30.406841,1040200
2006-03-24,49.919353,50.116486,49.677418,49.910393,30.543930,628000
2006-03-27,49.740143,49.767025,49.390682,49.516129,30.302652,808200
2006-03-28,50.179211,50.197132,49.560932,49.668457,30.395878,921000
2006-03-29,49.238350,49.623657,49.220428,49.444443,30.258780,2010100
2006-03-30,50.152328,50.403225,49.928314,50.295700,30.779728,1434900
2006-03-31,49.910393,50.062725,49.641579,49.677418,30.401360,934200
2006-04-03,49.892471,50.179211,49.892471,50.000000,30.598772,1155600
2006-04-04,50.618279,50.627239,50.268818,50.448029,30.872953,737100
2006-04-05,50.627239,50.788532,50.492832,50.689964,31.021013,970300
2006-04-06,51.272400,51.469536,51.057346,51.424732,31.470675,1520400
2006-04-07,51.263439,51.326164,50.752689,50.887096,31.141653,2750100
2006-04-10,51.012547,51.048386,50.698925,50.833332,31.108747,613600
2006-04-11,50.591396,50.672043,50.125446,50.412186,30.851015,1125500
2006-04-12,50.241936,50.268818,49.802868,50.053764,30.631666,1157600
2006-04-13,49.775986,50.035843,49.695339,50.008961,30.604256,664300
2006-04-17,50.107529,50.555557,50.107529,50.313622,30.790703,896200
2006-04-18,50.286739,50.636200,50.017921,50.591396,30.960684,967700
2006-04-19,50.295700,51.218639,50.295700,51.120071,31.284231,1241200
2006-04-20,50.519714,50.905018,50.456989,50.851254,31.119720,1072500
2006-04-21,50.985664,51.612904,50.869175,51.290321,31.388414,1219200
2006-04-24,51.209679,51.460575,50.994625,51.424732,31.470675,1348600
2006-04-25,50.985664,51.030464,50.448029,50.501793,30.905857,1167700
2006-04-26,50.403225,50.537636,50.179211,50.215054,30.730373,1205200
2006-04-27,50.322582,51.155914,50.224014,50.905018,31.152620,1340600
2006-04-28,51.021507,51.630825,51.021507,51.532257,31.536472,1165800
2006-05-01,51.926525,52.482079,51.890682,52.159496,31.920330,1938200
2006-05-02,52.123657,52.186378,51.675629,51.738350,31.662596,1074400
2006-05-03,50.896057,50.940861,50.636200,50.770611,31.070366,1529100
2006-05-04,50.501793,51.971325,50.421146,51.030464,31.229391,2522700
2006-05-05,50.949821,51.424732,50.743729,51.344086,31.421320,1117100
2006-05-08,51.388889,51.397850,51.129032,51.308243,31.399376,565700
2006-05-09,51.478493,51.684589,51.308243,51.353046,31.426804,681900
2006-05-10,51.218639,51.353046,50.931900,51.120071,31.284231,1020300
2006-05-11,50.824371,51.200718,50.761650,50.833332,31.108747,629300
2006-05-12,51.863800,51.890682,51.155914,51.326164,31.410347,993100
2006-05-15,50.510754,50.913979,50.286739,50.448029,30.872953,1668100
2006-05-16,51.496414,51.926525,51.344086,51.711468,31.646147,1535900
2006-05-17,51.908604,52.051971,49.991039,50.716846,31.037460,2369300
2006-05-18,51.370968,51.738350,50.905018,50.905018,31.152620,1046300
2006-05-19,50.143368,50.331543,49.802868,50.116486,30.670059,1419400
2006-05-22,50.322582,50.761650,50.286739,50.618279,30.977140,1255900
2006-05-23,50.591396,50.967743,50.304661,50.627239,30.982620,962500
2006-05-24,50.268818,50.403225,49.399643,50.053764,30.631666,2637400
2006-05-25,50.224014,50.618279,50.179211,50.618279,30.977140,1431200
2006-05-26,50.250896,50.439068,49.758064,50.232975,30.741343,1538500
2006-05-30,50.331543,50.367382,49.632618,49.650539,30.384905,1205600
2006-05-31,49.982079,50.089607,49.516129,49.713261,30.423298,915500
2006-06-01,48.969536,49.883514,48.915771,49.856632,30.511034,1533300
2006-06-02,50.716846,50.824371,50.385303,50.537636,30.927790,897300
2006-06-05,50.734768,50.734768,50.026882,50.089607,30.653603,991300
2006-06-06,49.722221,49.883514,49.077061,49.354839,30.203949,1011900
2006-06-07,49.265232,49.605736,48.987453,49.139786,30.072340,1821600
2006-06-08,48.557346,48.781361,47.491039,48.485664,29.672035,1612300
2006-06-09,48.181004,48.396057,48.028675,48.154121,29.469139,1137000
2006-06-12,47.822582,47.939068,47.544804,47.571686,29.112701,1244400
2006-06-13,47.007168,47.446236,46.469536,46.505375,28.460140,3061700
2006-06-14,47.096775,47.320789,46.621864,46.774193,28.624655,1659100
2006-06-15,46.711468,47.141579,46.648746,47.034050,28.783680,1443200
2006-06-16,46.774193,47.007168,46.532257,46.917564,28.712397,1534000
2006-06-19,46.666668,46.845879,46.344086,46.586021,28.509501,2065000
2006-06-20,46.523296,46.953403,46.415771,46.630825,28.536921,710200
2006-06-21,46.684589,47.168457,46.594982,47.007168,28.767227,1227600
2006-06-22,46.818996,46.980286,46.639786,46.854839,28.674011,922200
2006-06-23,47.060932,47.473118,47.007168,47.159496,28.860449,1230600
2006-06-26,47.204300,47.535843,46.989246,47.365593,28.986580,817400
2006-06-27,47.043011,47.069893,46.541218,46.648746,28.547886,2058000
2006-06-28,46.639786,46.756271,46.442654,46.603943,28.520464,763600
2006-06-29,46.899643,47.894264,46.899643,47.858421,29.288177,1174500
2006-06-30,48.055557,48.584229,47.777779,48.315411,29.567848,865700
2006-07-03,49.059139,49.166668,48.620071,48.817204,29.874933,1157800
2006-07-05,48.718639,48.718639,48.243729,48.440861,29.644617,1784900
2006-07-06,48.781361,49.130825,48.637993,48.906811,29.929766,968900
2006-07-07,48.584229,49.050179,48.548386,48.718639,29.814608,1135800
2006-07-10,49.041218,49.381721,49.014336,49.130825,30.066856,814300
2006-07-11,50.008961,50.179211,49.560932,50.134407,30.681028,1054800
2006-07-12,50.161289,50.241936,49.758064,49.838711,30.500065,943200
2006-07-13,49.731182,49.802868,49.327957,49.426525,30.247824,1638600
2006-07-14,49.301075,49.327957,48.629032,48.772400,29.847511,1381100
2006-07-17,48.306450,48.853046,48.306450,48.826164,29.880415,1740800
2006-07-18,48.754478,48.754478,48.109318,48.467743,29.661066,1150900
2006-07-19,47.741936,49.086021,47.688171,48.853046,29.896866,1418700
2006-07-20,48.897850,49.103943,48.682796,48.682796,29.792673,544400
2006-07-21,49.354839,49.516129,49.202511,49.507168,30.297169,1143500
2006-07-24,49.318996,50.268818,49.318996,50.152328,30.691996,1207800
2006-07-25,49.838711,49.964157,49.471325,49.677418,30.401360,1043300
2006-07-26,49.973118,50.304661,49.758064,50.170250,30.702953,1106600
2006-07-27,50.044804,50.215054,49.784946,49.964157,30.576832,1219200
2006-07-28,50.322582,50.797489,50.250896,50.492832,30.900370,867900
2006-07-31,50.994625,51.129032,50.376343,50.376343,30.829079,1249500
2006-08-01,50.188171,50.465950,49.847672,50.448029,30.872953,1009300
2006-08-02,50.206093,50.206093,49.793907,50.035843,30.620707,1200500
2006-08-03,49.731182,49.847672,49.471325,49.793907,30.472652,820700
2006-08-04,50.322582,50.681004,50.098568,50.286739,30.774242,870100
2006-08-07,50.098568,50.206093,49.516129,49.686378,30.406841,846300
2006-08-08,49.569893,49.865593,49.444443,49.551971,30.324589,955900
2006-08-09,50.206093,50.492832,50.071686,50.107529,30.664576,960900
2006-08-10,49.668457,49.820789,49.390682,49.758064,30.450710,824700
2006-08-11,49.767025,50.000000,49.462364,49.686378,30.406841,801100
2006-08-14,49.910393,50.268818,49.775986,49.892471,30.532963,724200
2006-08-15,50.394264,50.860214,50.331543,50.743729,31.053913,954600
2006-08-16,51.111111,51.344086,51.111111,51.173836,31.317129,719500
2006-08-17,51.442654,51.469536,50.994625,51.084229,31.262295,997400
2006-08-18,51.290321,51.353046,50.896057,51.272400,31.377447,650600
2006-08-21,51.308243,51.523296,51.003586,51.093189,31.267769,678000
2006-08-22,50.770611,51.066307,50.743729,51.030464,31.229391,620100
2006-08-23,50.860214,51.146954,50.824371,50.896057,31.147137,589900
2006-08-24,51.209679,51.299282,51.066307,51.146954,31.300680,688400
2006-08-25,50.761650,50.976704,50.564518,50.734768,31.048429,1007000
2006-08-28,50.913979,51.200718,50.833332,51.057346,31.245840,1169900
2006-08-29,51.344086,51.621864,51.030464,51.523296,31.530991,1208100
2006-08-30,51.711468,51.783154,51.514336,51.675629,31.624214,1107500
2006-08-31,51.362007,51.397850,50.985664,51.182796,31.322609,841600
2006-09-01,51.066307,51.442654,50.913979,51.379929,31.443253,679800
2006-09-05,50.896057,51.173836,50.743729,51.120071,31.284231,1100100
2006-09-06,50.358421,50.591396,50.179211,50.483871,30.894886,1010500
2006-09-07,50.143368,50.295700,49.955196,50.017921,30.609734,1123100
2006-09-08,50.125446,50.421146,50.071686,50.322582,30.796185,1476400
2006-09-11,50.573475,50.931900,50.439068,50.824371,31.103264,1811700
2006-09-12,51.066307,51.299282,51.003586,51.129032,31.289709,884000
2006-09-13,51.200718,51.317204,51.048386,51.191757,31.328098,1304600
2006-09-14,51.245522,51.388889,51.164875,51.173836,31.317129,669800
2006-09-15,51.048386,51.236561,50.869175,51.129032,31.289709,1402900
2006-09-18,50.878136,51.505375,50.869175,51.397850,31.454218,1007700
2006-09-19,51.075268,51.218639,50.976704,51.209679,31.339066,837500
2006-09-20,51.612904,52.231182,51.612904,51.980286,31.810656,1664000
2006-09-21,51.971325,52.123657,51.738350,51.980286,31.810656,1298200
2006-09-22,52.204300,52.410393,51.998207,52.320789,32.019035,1242200
2006-09-25,52.132618,52.240143,51.836918,52.060932,31.860016,1208800
2006-09-26,52.123657,52.401432,51.953403,52.338711,32.030006,1092400
2006-09-27,52.177418,52.544804,52.060932,52.482079,32.117744,1079800
2006-09-28,52.679211,52.849461,52.491039,52.804661,32.315155,1278700
2006-09-29,52.267025,52.598568,52.096775,52.365593,32.046452,1102000
2006-10-02,52.732975,52.992832,52.419353,52.491039,32.123222,963300
2006-10-03,52.383514,52.706093,52.258064,52.500000,32.128708,512800
2006-10-04,52.043011,52.464157,51.989246,52.446236,32.095806,1090300
2006-10-05,52.051971,52.258064,51.944443,52.240143,31.969685,601400
2006-10-06,51.738350,51.944443,51.541218,51.872761,31.744862,594200
2006-10-09,51.827957,52.087814,51.774193,51.980286,31.810656,526700
2006-10-10,51.899643,51.944443,51.612904,51.738350,31.662596,524900
2006-10-11,51.702511,52.007168,51.621864,51.774193,31.684532,608700
2006-10-12,51.388889,51.756271,51.388889,51.738350,31.662596,1188500
2006-10-13,51.317204,51.344086,51.039425,51.155914,31.306170,1069600
2006-10-16,51.523296,51.783154,51.460575,51.559139,31.552923,697200
2006-10-17,51.487453,51.729389,51.424732,51.496414,31.514540,979400
2006-10-18,51.836918,52.132618,51.603943,51.854839,31.733889,1134400
2006-10-19,52.930107,53.897850,52.921146,53.844086,32.951256,3658200
2006-10-20,54.086021,54.372761,54.032257,54.318996,33.241890,2170900
2006-10-23,53.987453,54.363800,53.870968,54.211468,33.176086,1462500
2006-10-24,53.969536,54.121864,53.870968,54.050179,33.077374,1279900
2006-10-25,54.336918,54.569893,54.211468,54.426525,33.307701,1747700
2006-10-26,54.551971,54.560932,54.121864,54.462364,33.329628,1518000
2006-10-27,54.032257,54.650539,53.933693,54.310036,33.236408,2203500
2006-10-30,54.086021,54.372761,54.086021,54.121864,33.121250,1139300
2006-10-31,54.489246,54.686378,54.310036,54.417564,33.302216,1389600
2006-11-01,54.578854,54.650539,54.229389,54.274193,33.214470,1051000
2006-11-02,54.292114,54.686378,54.283154,54.587814,33.406399,1097100
2006-11-03,54.560932,54.713261,54.471325,54.498207,33.351563,1095000
2006-11-06,54.740143,54.937275,54.614697,54.865593,33.576389,730100
2006-11-07,54.856632,55.197132,54.820789,54.874554,33.581882,1048000
2006-11-08,54.390682,54.444443,54.023296,54.148746,33.137699,2279000
2006-11-09,53.870968,53.978493,52.867382,53.100357,32.496113,1987900
2006-11-10,53.225807,53.431900,52.688171,53.189964,32.550949,1995200
2006-11-13,52.150539,52.697132,52.043011,52.240143,31.969685,3348800
2006-11-14,52.016129,52.069893,51.415771,51.792114,31.695503,5310900
2006-11-15,51.810036,52.446236,51.810036,52.204300,31.947742,2256700
2006-11-16,52.132618,52.240143,51.899643,52.168457,31.925814,2089300
2006-11-17,51.818996,52.338711,51.801075,52.231182,31.964199,1566100
2006-11-20,52.078854,52.419353,51.980286,52.114697,31.892910,852800
2006-11-21,52.123657,52.275986,52.007168,52.240143,31.969685,1319300
2006-11-22,52.544804,52.688171,52.446236,52.553764,32.161613,1068300
2006-11-24,52.661289,52.831543,52.562725,52.634407,32.210964,554000
2006-11-27,52.786739,52.867382,52.401432,52.679211,32.238380,2628900
2006-11-28,52.007168,52.007168,51.433693,51.577061,31.563896,2978300
2006-11-29,52.016129,52.347672,51.971325,52.249104,31.975172,2447200
2006-11-30,52.473118,52.526882,52.186378,52.338711,32.030006,855500
2006-12-01,52.347672,52.401432,51.639786,51.818996,31.711952,2475500
2006-12-04,51.120071,51.666668,51.075268,51.603943,31.580345,3717300
2006-12-05,51.881721,52.051971,51.792114,51.872761,31.744862,1910100
2006-12-06,51.738350,52.016129,51.648746,51.693550,31.635185,943900
2006-12-07,52.302868,52.374554,51.863800,51.998207,31.821619,2142700
2006-12-08,51.783154,52.078854,51.666668,51.693550,31.635185,1276000
2006-12-11,51.845879,52.069893,51.711468,51.989246,31.816143,972500
2006-12-12,52.195339,52.392471,52.096775,52.275986,31.991621,1635600
2006-12-13,52.204300,52.267025,51.980286,52.043011,31.849041,853900
2006-12-14,52.240143,52.670250,52.186378,52.553764,32.161613,1617300
2006-12-15,53.001793,53.001793,52.392471,52.508961,32.134190,1079800
2006-12-18,52.741936,52.777779,52.249104,52.347672,32.035484,1109100
2006-12-19,52.464157,52.831543,52.329750,52.625446,32.205475,1535700
2006-12-20,52.374554,52.455196,52.060932,52.240143,31.969685,1043300
2006-12-21,51.774193,52.034050,51.612904,51.845879,31.728401,1323600
2006-12-22,51.711468,51.818996,51.379929,51.693550,31.635185,796900
2006-12-26,51.836918,51.926525,51.541218,51.594982,31.574856,625700
2006-12-27,51.612904,52.016129,51.550179,51.729389,31.657116,1016500
2006-12-28,51.854839,51.899643,51.559139,51.729389,31.657116,1749500
2006-12-29,51.442654,51.630825,51.415771,51.469536,31.498087,1028600
2007-01-03,52.213261,52.365593,51.980286,52.096775,31.881941,1688100
2007-01-04,52.616486,52.948029,52.526882,52.849461,32.342571,1459600
2007-01-05,53.091396,53.297489,52.795700,53.091396,32.490631,2722700
2007-01-08,52.311829,52.419353,51.989246,52.159496,31.920330,1272500
2007-01-09,51.962364,52.043011,51.451614,51.568100,31.558409,4151700
2007-01-10,51.693550,51.854839,51.523296,51.765232,31.679052,1498700
2007-01-11,51.765232,52.168457,51.693550,51.971325,31.805168,747400
2007-01-12,51.899643,52.275986,51.666668,52.141579,31.909363,1369300
2007-01-16,52.867382,52.965950,52.616486,52.777779,32.298702,1425500
2007-01-17,52.867382,53.521507,52.625446,53.342293,32.644165,1748200
2007-01-18,52.231182,52.410393,51.971325,52.016129,31.832596,3284100
2007-01-19,52.007168,52.625446,51.980286,52.464157,32.106773,1671900
2007-01-22,52.132618,52.177418,51.415771,51.415771,31.465189,3092100
2007-01-23,52.043011,52.195339,51.765232,52.150539,31.914854,2562400
2007-01-24,52.087814,52.302868,52.051971,52.284946,31.997101,1083000
2007-01-25,52.374554,52.446236,52.060932,52.204300,31.947742,2101900
2007-01-26,51.756271,51.818996,51.353046,51.559139,31.552923,2618500
2007-01-29,51.845879,52.069893,51.550179,51.657707,31.613249,3088100
2007-01-30,51.729389,51.747311,51.514336,51.550179,31.547443,3668600
2007-01-31,51.353046,51.854839,51.299282,51.693550,31.635185,1677900
2007-02-01,52.105736,52.508961,52.105736,52.410393,32.073872,2483400
2007-02-02,52.195339,52.508961,52.016129,52.473118,32.112259,1799500
2007-02-05,52.356632,52.473118,52.204300,52.311829,32.013557,1722400
2007-02-06,52.903225,53.127239,52.768818,52.974911,32.419342,3751700
2007-02-07,53.189964,53.261650,52.831543,52.956989,32.408375,1466300
2007-02-08,52.580647,52.732975,52.374554,52.571686,32.172581,1652900
2007-02-09,52.455196,52.643368,52.275986,52.320789,32.019035,771400
2007-02-12,52.598568,52.625446,52.195339,52.311829,32.013557,1532700
2007-02-13,52.759857,52.759857,52.419353,52.571686,32.172581,2111600
2007-02-14,52.894264,53.440861,52.894264,53.324371,32.633202,1649100
2007-02-15,53.566307,53.673836,53.297489,53.494625,32.737400,1443500
2007-02-16,53.691757,54.086021,52.069893,53.082436,32.485146,5128400
2007-02-20,52.482079,52.750896,52.267025,52.589607,32.183548,2057300
2007-02-21,52.150539,52.284946,51.810036,52.123657,31.898397,3699500
2007-02-22,51.702511,51.998207,51.657707,51.872761,31.744862,2480600
2007-02-23,52.329750,52.706093,52.159496,52.553764,32.161613,2054700
2007-02-26,51.514336,51.962364,50.994625,51.182796,31.322609,10580200
2007-02-27,50.564518,50.582436,49.462364,49.569893,30.335552,7128300
2007-02-28,50.116486,50.179211,49.560932,49.668457,30.395878,3996500
2007-03-01,49.014336,49.507168,48.727600,49.372761,30.214912,2945400
